_exported_at;_system_object_id;objekttitel#de-DE;objekttitel#en-US;ppn;signatur_ama
2025-11-25T10:11:32+01:00;722256;Liwa ya somo 1er / Shungu. Orch[estre] Zaiko Langa Langa;;125839006;RS 163 125839006
2025-11-25T10:11:32+01:00;722257;Mbeya Mbeya : Disque d'Or 1973  / Orchestre Zaiko Langa Langa;;125839057;RS 141 125839057
2025-11-25T10:11:32+01:00;722258;Tika kotongo / Makengo Roy, Orchestre Mandalala;;125840241;RS 08 125840241
2025-11-25T10:11:32+01:00;722259;Minakufa / Tambwe, Orchestre Saka-Yonsa;;125840381;RS 09 125840381
2025-11-25T10:11:32+01:00;722260;Nawela te / Chumu Lala, Orchestre Mandalala;;125840934;RS 07 125840934
2025-11-25T10:11:32+01:00;722261;Nabangi makambo / Tambwe, Orchestre Saka-Yonsa;;125840977;RS 10 125840977
2025-11-25T10:11:32+01:00;722262;Nakufeli ye / Tambwe, Orchestre Saka-Yonsa;;125841035;RS 11 125841035
2025-11-25T10:11:32+01:00;722263;Francois Loug'ah au Zaire / François Loug'ah;;125842058;RS 152 125842058
2025-11-25T10:11:32+01:00;722264;Grievement blessé / Trio Madjesi et Orch. Sosoliso.;;125842163;RS 245 125842163
2025-11-25T10:11:32+01:00;722265;Kulu ku ngana / Super Kintueni National;;125842244;RS 149 125842244
2025-11-25T10:11:32+01:00;722266;"Nati ye goal / Afrisa L'International. Tabu Ley ; Mavatiku Visi";;12584235X;RS 260 12584235X
2025-11-25T10:11:32+01:00;722267;Kebo / Orchestre Empire Bakuba;;125842406;RS 145 125842406
2025-11-25T10:11:32+01:00;722268;"Nakei Abidjan / Sangana ; Nico. Orchestre African Fiesta";;125842465;RS 249 125842465
2025-11-25T10:11:32+01:00;722269;Sisi moke / Orch. Les Grands Maquisards;;125842554;RS 243 125842554
2025-11-25T10:11:32+01:00;722270;"Bolingo ya mokuse / Soki Dianzenzi et son ensemble ; Vula et son ensemble";;125842600;RS 241 125842600
2025-11-25T10:11:32+01:00;722271;Nabeli panzi - 1 / Loko Deckain. Orchestre G O Malebo;;125842643;RS 244 125842643
2025-11-25T10:11:32+01:00;722272;Kalanda - I / Prince Soki-Dianzenza. Or[ch]. Bella Mambo Renove;;125842686;RS 242 125842686
2025-11-25T10:11:32+01:00;722273;Yalulendo (1) / par Yossa [et] Or. Bakuba Mayopi;;125842708;RS 248 125842708
2025-11-25T10:11:32+01:00;722274;Nazali mwasi / Orch. Tabu-Engombi;;125842732;RS 247 125842732
2025-11-25T10:11:32+01:00;722275;"Chou Maika / Mayalibo ; Fataki. Or. Tabou Engombi";;125842740;RS 246 125842740
2025-11-25T10:11:32+01:00;722276;Faute ya mama leki / Suki Mayanga. Or[chestre] Comet Mambo. Kiala Zoi Sala;;125842775;RS 158 125842775
2025-11-25T10:11:32+01:00;722277;"Yondo Jeanine / African Soul de Kinshasa. Mizele ; Sangana";;126165947;RS 255 126165947
2025-11-25T10:11:32+01:00;722278;"Balobi nako yoka eloko / African Soul de Kinshasa. Ngwalali ; Sangana";;126165971;RS 256 126165971
2025-11-25T10:11:32+01:00;722279;"Tshiela zala na nzai sincere / African Soul de Kinshasa. Mizele ; Sangana";;126166056;RS 257 126166056
2025-11-25T10:11:32+01:00;722280;"Nzeba nalinga / African Soul de Kinshasa. Zorro ; Mizele";;126166102;RS 258 126166102
2025-11-25T10:11:32+01:00;722281;Faux Promesse / Orchestre Hi-Fives;;12616634X;RS 357 12616634X
2025-11-25T10:11:32+01:00;722282;Mariam Nirudie / Orchestre Hi-Fives;;12616651X;RS 358 12616651X
2025-11-25T10:11:32+01:00;722283;Nichukume twende kwako / Orchestre Hi-Fives;;126166552;RS 359 126166552
2025-11-25T10:11:32+01:00;722284;Na lingaka ngai koleka / Orchestre Pierre et les Loulous;;126166749;RS 405 126166749
2025-11-25T10:11:32+01:00;722285;Mokili ya makmbo / Orchestre Hi-Fives;;126166803;RS 360 126166803
2025-11-25T10:11:32+01:00;722286;Emny mon chou-chou / Orchestre Hi-Fives;;126166897;RS 361 126166897
2025-11-25T10:11:32+01:00;722287;Kotazo J.B.B. / Orchestre Pierre et les Loulous. Pierre Loukouamoussou;;126166978;RS 404 126166978
2025-11-25T10:11:32+01:00;722288;Lola / Franco et l'Orchestre OK Jazz;;126167621;RS 435 126167621
2025-11-25T10:11:32+01:00;722289;Marceline / Franco et l'Orchestre OK-Jazz;;126167648;RS 434 126167648
2025-11-25T10:11:32+01:00;722290;Mokolo ya Mardi Jeanette / Pierre et les Loulous;;126167702;RS 403 126167702
2025-11-25T10:11:32+01:00;722291;Ma Loukoula / Orchestre Sinza;;126167761;RS 139 126167761
2025-11-25T10:11:32+01:00;722292;Daudet lingaka / Orchestre Mando-Negro Kwala-Kwa;;126358389;RS 138 126358389
2025-11-25T10:11:32+01:00;722293;Olongi Maria / Les Bantous de la Capitale;;126360324;RS 367 126360324
2025-11-25T10:11:32+01:00;722294;Trois mois de tristesse / Les Bantous de la Capitale;;126360405;RS 368 126360405
2025-11-25T10:11:32+01:00;722295;Le monde est méchant / Orchestre Negro-Band (A Tout Casser);;126360561;RS 372 126360561
2025-11-25T10:11:32+01:00;722296;Marceline bosana bambanda / Orchestre Negro-Band (A Tout Casser). M'Bongolo Maurice;;126360650;RS 369 126360650
2025-11-25T10:11:32+01:00;722297;Yomba Emilie / Orchestre Negro Band (A tout casser);;12636074X;RS 370 12636074X
2025-11-25T10:11:32+01:00;722298;Mwasi ya kulutu / Orchestre Negro Vox;;126362432;RS 419 126362432
2025-11-25T10:11:32+01:00;722299;Pasi namonaka / Orchestre Negro Vox. Max Brown;;126362505;RS 252 126362505
2025-11-25T10:11:32+01:00;722300;O chancer motema / Orchestre Mando-Negro Kwala-Kwa;;126362548;RS 363 126362548
2025-11-25T10:11:32+01:00;722301;Lokumu wapi : (rumba) / Orchestre Mando-Negro Kwala-Kwa;;126362599;RS 364 126362599
2025-11-25T10:11:32+01:00;722302;Mosaka / Orchestre Mando-Negro Kwala-Kwa;;126362653;RS 493 126362653
2025-11-25T10:11:32+01:00;722303;Déception / Orchestre Mando-Negro Kwala-Kwa;;126362890;RS 143 126362890
2025-11-25T10:11:32+01:00;722304;Na boyi banzinzi / Orchestre Mando-Negro Kwala-Kwa;;12636303X;RS 362 12636303X
2025-11-25T10:11:32+01:00;722305;M.J. Makanga / Orchestre Mando-Negro Kwala-Kwa;;126363129;RS 497 126363129
2025-11-25T10:11:32+01:00;722306;Gabio No. 2 / Orchestre Mando-Negro Kwala-Kwa;;126363242;RS 365 126363242
2025-11-25T10:11:32+01:00;722307;Joselita / Orchestre Mando-Negro Kwala-Kwa;;126363366;RS 366 126363366
2025-11-25T10:11:32+01:00;722308;Yambi / Orchestre Mando-Negro Kwala-Kwa;;126363420;RS 498 126363420
2025-11-25T10:11:32+01:00;722309;Na pont yo Marceline / Orchestre Sinza;;126363560;RS 495 126363560
2025-11-25T10:11:32+01:00;722310;Magali / Orchestre Sinza;;126363609;RS 406 126363609
2025-11-25T10:11:32+01:00;722311;N'tsiela / Orchestre Sinza. Samba Fidèle;;126363668;RS 408 126363668
2025-11-25T10:11:32+01:00;722312;Bolingo Celia / Orchestre Sinza;;126363749;RS 407 126363749
2025-11-25T10:11:32+01:00;722313;Il est né / Orchestre Sinza;;126363854;RS 415 126363854
2025-11-25T10:11:32+01:00;722314;Gabon rénové / Orchestre Super-Jazz;;126364060;RS 418 126364060
2025-11-25T10:11:32+01:00;722315;Séraphine / Orchestre Super-Jazz;;126364109;RS 137 126364109
2025-11-25T10:11:32+01:00;722316;Bea nakokufa / Orchestre Négro-Succès;;126364168;RS 374 126364168
2025-11-25T10:11:32+01:00;722317;M.T. naboyi mbamba / Orchestre Négro-Succès;;126364192;RS 375 126364192
2025-11-25T10:11:32+01:00;722318;Kimobange wenze te / Orchestre Négro-Succès;;126364427;RS 373 126364427
2025-11-25T10:11:32+01:00;722319;Na Tamboli Moto Godee / Orchestre Les Maestros;;126364486;RS 417 126364486
2025-11-25T10:11:32+01:00;722320;Mwasi abongi na libala / Orchestre Les Maestros;;126364516;RS 416 126364516
2025-11-25T10:11:32+01:00;722321;Bolingo ya kisi / Orchestre Négritta;;126408610;RS 423 126408610
2025-11-25T10:11:32+01:00;722322;Dachatsu / Orchestre Négritta;;126514496;RS 424 126514496
2025-11-25T10:11:32+01:00;722323;O mbima ma me / Anne-Marie Nzié;;126514623;RS 426 126514623
2025-11-25T10:11:32+01:00;722324;Paulina / Les Grands Maquisards;;126515026;RS 492 126515026
2025-11-25T10:11:32+01:00;722325;Salsa Na Ma / Laba Sosseh y Su Conjunto;;126515204;RS 428 126515204
2025-11-25T10:11:32+01:00;722326;Colette / Les Rebelles;;126515360;RS 378 126515360
2025-11-25T10:11:32+01:00;722327;Conseil ya Mampouya / Les Rebelles;;126615233;RS 377 126615233
2025-11-25T10:11:32+01:00;722328;Toucas tala ewawa / Les Rebelles;;126615314;RS 376 126615314
2025-11-25T10:11:32+01:00;722329;You you nabosana numéro / Thu Zahina;;12661539X;RS 430 12661539X
2025-11-25T10:11:32+01:00;722330;Julienne / Orchestre Cercul Jazz;;126615780;RS 488 126615780
2025-11-25T10:11:32+01:00;722331;Loe Marthe / Orchestre Manta Lokoka;;126616000;RS 410 126616000
2025-11-25T10:11:32+01:00;722332;Dougbor Mar / Lawrence Haney;;12661606X;RS 412 12661606X
2025-11-25T10:11:32+01:00;722333;Mabinli / Turesco and His Shurbu Kings;;126616655;RS 432 126616655
2025-11-25T10:11:32+01:00;722334;Likambe / Orchestre African Kings. Philippe Lendzoungou;;126616779;RS 401 126616779
2025-11-25T10:11:32+01:00;722335;Tsuza Tsuza / Orchestre African Kings. Philippe Lendzoungou;;126616825;RS 402 126616825
2025-11-25T10:11:32+01:00;722356;Mbanza Velela / Les Grands Maquisards;;126616973;RS 414 126616973
2025-11-25T10:11:32+01:00;722357;Wa ntama / Orchestre Manta Lokoka;;126617031;RS 409 126617031
2025-11-25T10:11:32+01:00;722358;Mabiala / Orchestre Manta Lokoka;;126617104;RS 411 126617104
2025-11-25T10:11:32+01:00;722359;Africa autentic / Michel Boybanda et son ensemble;;126617384;RS 140 126617384
2025-11-25T10:11:32+01:00;722360;Kiula / Orchestre Dynamic Jazz;;12661749X;RS 494 12661749X
2025-11-25T10:11:32+01:00;722361;Bolingo Viviane / Orchestre Dynamic Jazz. Khim Valentino;;126617554;RS 431 126617554
2025-11-25T10:11:32+01:00;722362;"Libala bombanda / Super Baka ""Le Veritable""";;12661816X;RS 421 12661816X
2025-11-25T10:11:32+01:00;722363;"Esta oyokisi ngai soni / Super Baka ""Le Veritable""";;126618240;RS 422 126618240
2025-11-25T10:11:32+01:00;722364;"Bolingo pasi kisi te / Orchestre ""Vipères Jazz""";;12661850X;RS 425 12661850X
2025-11-25T10:11:32+01:00;722365;"Jane Marie bolingo / Orchestre ""Vipères Jazz""";;126618569;RS 427 126618569
2025-11-25T10:11:32+01:00;722366;Bolingo Eponi Ekolo Te / Orchestre Cercul Jazz;;12661864X;RS 487 12661864X
2025-11-25T10:11:32+01:00;722367;Sophiya / Orchestre Cercul Jazz;;126618739;RS 420 126618739
2025-11-25T10:11:32+01:00;722368;Motema makambo mingi / Michel Boybanda et son orchestre;;12661881X;RS 142 12661881X
2025-11-25T10:11:32+01:00;722369;Mokili / Michel Boybanda et son orchestre;;126618895;RS 136 126618895
2025-11-25T10:11:32+01:00;722370;Wawa / Mastaki Bafa & Global Acoustic Vision;;135516072;CD 2589 135516072
2025-11-25T10:11:32+01:00;722371;Nico / Docteur Nico & l'African Fiesta Sukisa;;183089804;TK 1049 183089804
2025-11-25T10:11:32+01:00;722372;Kinshasa / Kawende et ses copains;;185231667;R 2201 185231667
2025-11-25T10:11:32+01:00;722373;Vol. 1: Pont sur le Zaire / Essous, Franco,... Orch. Bantous, Orch. Cercul, O.K. Jazz;;188078886;TK 1103 188078886
2025-11-25T10:11:32+01:00;722374;Vol. 2 / Orchestre OK Jazz;;188079076;TK 1104 188079076
2025-11-25T10:11:32+01:00;722375;Le téléphone sonne / Souzy Kasseya;;199248133;RS 798 199248133
2025-11-25T10:11:32+01:00;722376;Bo mbanda  / Pablo Lubadika Porthos;;199266689;RS 797 199266689
2025-11-25T10:11:32+01:00;722377;"Zai͏̈re : Ekonda ; Bobongo ; Sortie de la Walé  / enreg. Benoît Quersin 1971 et 1978 ; collection de la Sonothèque de l'Institut des Musées nationaux du Zai͏̈re";;207908702;CD 933 207908702
2025-11-25T10:11:32+01:00;722378;Kufa ntangu civilisé / Orchestre TP OK-Jazz;;207908990;RS 1855 207908990
2025-11-25T10:11:32+01:00;722379;Par 3 L 1 : Luambo lo-kanga Iwa-djo makiadi / Tout-Puissant OK. Jazz;;207909148;RS 1856 207909148
2025-11-25T10:11:32+01:00;722380;Falalingua gueno sabe : Cha-Cha-Cha / Dihunga Hubert with Orchestra Negro Succes;;211254819;RS 01 211254819
2025-11-25T10:11:32+01:00;722381;Bueno pesto : Cha-Cha-Cha / Leon Bolombo with Orchestra Negro-Succes;;211257249;RS 02 211257249
2025-11-25T10:11:32+01:00;722382;Musik von Belgisch-Kongo / Joseph Kasabelle ...;;211492949;RS 63 211492949
2025-11-25T10:11:32+01:00;722383;Constitution / Laurent Botseke;;211493341;RS 13 211493341
2025-11-25T10:11:32+01:00;722384;Anna / Verckys et son Ensemble;;212002627;RS 74 212002627
2025-11-25T10:11:32+01:00;722385;Mbongo / Alberthos. Orchestre Alberthos;;212003208;RS 75 212003208
2025-11-25T10:11:32+01:00;722386;Bon anniversaire / Pathé Marconi. Roger M'Pikou Mboykou. African Kings;;212006088;RS 76 212006088
2025-11-25T10:11:32+01:00;722387;Photo témoin / Verckys and His Veve Band;;212007343;RS 77 212007343
2025-11-25T10:11:32+01:00;722388;Traficant / Verckys and His Veve Band;;212008463;RS 78 212008463
2025-11-25T10:11:32+01:00;722389;Na bali / OK Jazz;;212009419;RS 79 212009419
2025-11-25T10:11:32+01:00;722390;Georgette / R. Kaumba. The Vipers Jazz;;212012185;RS 83 212012185
2025-11-25T10:11:32+01:00;722391;Nakufa / Les Ngembo;;212013491;RS 82 212013491
2025-11-25T10:11:32+01:00;722392;Bolingo B-B / Les Ngembo;;212026291;RS 85 212026291
2025-11-25T10:11:32+01:00;722393;Laissez moi voir Franco / Franco & O.K. Jazz;;212027972;RS 86 212027972
2025-11-25T10:11:32+01:00;722394;Azda no. 1 / Franco Luambo. Franco & O.K. Jazz;;212028359;RS 87 212028359
2025-11-25T10:11:32+01:00;722395;"Lukika / Lola Checain ; Brazzos. OK Jazz";;212028855;RS 88 212028855
2025-11-25T10:11:32+01:00;722396;"Zando ya Tipotipo / Boy Banda; Franco. O.K. Jazz";;212030116;RS 89 212030116
2025-11-25T10:11:32+01:00;722397;Ki soyo te / Fauvette Bhelmodos et l'Orchestre Jamel Jazz;;212380745;RS 240 212380745
2025-11-25T10:11:32+01:00;722398;"Dansons avec ... / Ry-Co Jazz. Freddy ; Casino ; J. Becaud";;212480219;RS 193 212480219
2025-11-25T10:11:32+01:00;722399;Zala ata monzemba / Jojo et les Véco de Kinshasa;;212808680;RS 518 212808680
2025-11-25T10:11:32+01:00;722400;Ngai na mabanzo / Jojo et les Véco de Kinshasa;;212808982;RS 519 212808982
2025-11-25T10:11:32+01:00;722401;Le bucheron / Franklin Boukaka. Orchestre sous la direction de Manu Dibango;;213009498;RS 524 213009498
2025-11-25T10:11:32+01:00;722402;Elite muzindo / Hubert Dihunga with Orchestra Negro Succès;;213012499;RS 73 213012499
2025-11-25T10:11:32+01:00;722403;Dany - Dany / Cénthé et Son Orchestre;;213161419;RS 506 213161419
2025-11-25T10:11:32+01:00;722404;Orchestre City Five / Air Congo Orchestra City Five;;213242257;RS 477 213242257
2025-11-25T10:11:32+01:00;722405;Alliance des opprimés / Group'rouge de Brazzaville;;213354764;RS 534 213354764
2025-11-25T10:11:32+01:00;722406;Amurate / Orchestre L'International Afrisa;;21338776X;RS 540 21338776X
2025-11-25T10:11:32+01:00;722407;Mongalie / Orchestre Afrisa (L'International. Le seigneur Rochereau);;213389975;RS 541 213389975
2025-11-25T10:11:32+01:00;722408;"Libala eponi ekolo te / Orchestre Conga de la Capitale ; Orchestre Le Grand Pizza";;21339927X;RS 542 21339927X
2025-11-25T10:11:32+01:00;722409;Celio / Orchestre Zaiko Langa-Langa;;21341578X;RS 543 21341578X
2025-11-25T10:11:32+01:00;722410;Cele Fely / Orchestre Zaiko Langa-Langa;;213416468;RS 544 213416468
2025-11-25T10:11:32+01:00;722411;Khadi ya Mama / Orchestre Zaiko Langa-Langa;;213417022;RS 545 213417022
2025-11-25T10:11:32+01:00;722412;"Massamba / Dilumona Dilu ; Kabassele Yampanya. Orchestre Empire des Bakuba";;213488140;RS 546 213488140
2025-11-25T10:11:32+01:00;722413;Mokolo nini okozonga / Orchestre Vévé. Kiamwangana Mateta;;213489503;RS 547 213489503
2025-11-25T10:11:32+01:00;722414;La vérité blesse (1er) / Dynamite Verckys;;21349034X;RS 548 21349034X
2025-11-25T10:11:32+01:00;722415;Lipua lipua / Orchestre Bella-Bella;;213490803;RS 549 213490803
2025-11-25T10:11:32+01:00;722416;Mamisa / Orchestre Les Grands Maquisards. Kiesse;;213491524;RS 550 213491524
2025-11-25T10:11:32+01:00;722417;Toleki mingi / Orchestre Les Grands Maquisards;;213507943;RS 551 213507943
2025-11-25T10:11:32+01:00;722418;Jarria 1er / Orchestre Les Grands Maquisards;;213508370;RS 552 213508370
2025-11-25T10:11:32+01:00;722419;Apollo II / Orchestre Les Festivals des Maquisards;;21350989X;RS 553 21350989X
2025-11-25T10:11:32+01:00;722420;Marie France / Orchestre Les Bakuba;;213536641;RS 554 213536641
2025-11-25T10:11:32+01:00;722421;Nakoluka yo Sabina / Orchestre Les Bakuba;;213537966;RS 555 213537966
2025-11-25T10:11:32+01:00;722422;O changer ngai position / Orchestre Les Bakuba;;213538504;RS 556 213538504
2025-11-25T10:11:32+01:00;722423;Poncelet nasengi y'ozonga / Orchestre Mi Amor;;213539322;RS 557 213539322
2025-11-25T10:11:32+01:00;722424;Zongisela ngai motema / Orchestre Vévé. Verckys;;213540479;RS 558 213540479
2025-11-25T10:11:32+01:00;722425;Toto wani / Orchestre Bella-Bella;;213541807;RS 559 213541807
2025-11-25T10:11:32+01:00;722426;Mbongo tosale laka nani / Orchestre Élégance Jazz;;213543192;RS 560 213543192
2025-11-25T10:11:32+01:00;722427;Fatou bolingo : haro yeke-yeke / Sebastien Marini. (S.M. Mouana Bankouezi). Arrgts. et dir. mus. Joe Turner;;213544490;RS 501 213544490
2025-11-25T10:11:32+01:00;722428;Esengo ya mokili / Le Groupe Dewayon Ex-Loningisa;;213558734;RS 561 213558734
2025-11-25T10:11:32+01:00;722429;Groupe Watam / Le Groupe Dewayon Ex-Loningisa;;213559447;RS 562 213559447
2025-11-25T10:11:32+01:00;722430;Sangi / Orchestre Jazz Kwilu;;213560089;RS 563 213560089
2025-11-25T10:11:32+01:00;722431;Mobali - 1er;;21364729X;RS 564 21364729X
2025-11-25T10:11:32+01:00;722432;Bea, omikebisa / Orchestre Continental. Serpent;;21364925X;RS 565 21364925X
2025-11-25T10:11:32+01:00;722433;Pemba ya motema / Orchestre Continental. Thamar;;213649365;RS 566 213649365
2025-11-25T10:11:32+01:00;722434;Eulalie mwana mandona / Orchestre Lovy du Zaire;;213652560;RS 567 213652560
2025-11-25T10:11:32+01:00;722435;Invocation / Orchestre Lovy du Zaire;;213653613;RS 568 213653613
2025-11-25T10:11:32+01:00;722436;Balingi basombela ngai liwa / Orchestre Lovy du Zaire;;213653850;RS 569 213653850
2025-11-25T10:11:32+01:00;722437;Louise keba na ngai / Orchestre Élégance Jazz;;213654245;RS 570 213654245
2025-11-25T10:11:32+01:00;722438;Tembe na mboloko / Orchestre Élégance Jazz;;213654385;RS 571 213654385
2025-11-25T10:11:32+01:00;722439;Cassius Clay / Orchestre Afrisa (L'International). Le Seigneur Rocherau;;213655365;RS 572 213655365
2025-11-25T10:11:32+01:00;722440;"Dansons le cha cha cha avec ... / Ry-Co Jazz. J. Becaud ; Freddy ; Casino";;213656043;RS 573 213656043
2025-11-25T10:11:32+01:00;722441;Zuke / Orchestre Sele-Sele du Zaire. Sous la direction de Thako Ley;;213675404;RS 582 213675404
2025-11-25T10:11:32+01:00;722442;Na kopesa / Billy Barrel (Ngoma Nzita);;213728524;RS 605 213728524
2025-11-25T10:11:32+01:00;722443;Lemba / Billy Barrel (Ngoma Nzita);;213730154;RS 606 213730154
2025-11-25T10:11:32+01:00;722444;Bisanza's 1 (Sao Charly) / Zaiko Langa-Langa;;213755505;RS 610 213755505
2025-11-25T10:11:32+01:00;722445;François Lougah au Zai͏̈re / François Lougah. Accompagné par les ... musiciens d'Abeti Masikini avec ... soliste de Tabu Ley et de Wawanko Joe͏̈;;213756412;RS 611 213756412
2025-11-25T10:11:32+01:00;722446;Loussialala  / Albert N'Kibi de la Poussière;;214270300;RS 510 214270300
2025-11-25T10:11:32+01:00;722447;Nazali se mobali na yo / Dr. Nico et L'African Fiesta Sukisa;;214383040;RS 647 214383040
2025-11-25T10:11:32+01:00;722448;Mass Media / Orchestre Afrisa L'International;;214383407;RS 648 214383407
2025-11-25T10:11:32+01:00;722449;Chérie Bondowe / Mayaula et O.K.;;214384136;RS 653 214384136
2025-11-25T10:11:32+01:00;722450;A moins que namikosa / Vicky et L'Orchestre O.K. Jazz;;214386058;RS 650 214386058
2025-11-25T10:11:32+01:00;722451;Nameka motema / Orchestre African Fiesta Sukisa;;21438652X;RS 651 21438652X
2025-11-25T10:11:32+01:00;722452;Chérie Bondowe / Orchestre Mayaula;;214387364;RS 652 214387364
2025-11-25T10:11:32+01:00;722453;Kiri kiri mabina ya sika / Orchestre African Fiesta;;214388484;RS 654 214388484
