PPN	GND-ID	GND-Name	GND-JSON	Kategorie	Rolle	Name	Bemerkung	
288850394	http://d-nb.info/gnd/			028A	$B:	Bitsou, Celi		
300642989	http://d-nb.info/gnd/1022227009	Mabiala, Youlou	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022227009","_standard":"text":"Mabiala, Youlou"},"conceptName":"Mabiala, Youlou"}	028C	$4:prf	Mabiala, Youlou	1947-	
300642989	http://d-nb.info/gnd/1022227483	Kamikaze Loningisa	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022227483","_standard":"text":"Kamikaze Loningisa"},"conceptName":"Kamikaze Loningisa"}	029F	$4:prf	Kamikaze Loningisa		
300644728	http://d-nb.info/gnd/1119185483	Zao	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1119185483","_standard":"text":"Zao"},"conceptName":"Zao"}	028A	$B:	Zao	1953-	
300645252	http://d-nb.info/gnd/3017839-3	Choc Stars (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3017839-3","_standard":"text":"Choc Stars (Musikgruppe)"},"conceptName":"Choc Stars (Musikgruppe)"}	029A	$B:	Choc Stars		
300645694	http://d-nb.info/gnd/1012128296	Abeti	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1012128296","_standard":"text":"Abeti"},"conceptName":"Abeti"}	028A	$B:	Abeti	1951-1994	
300646615	http://d-nb.info/gnd/3059219-7	Zaïko Langa Langa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059219-7","_standard":"text":"Zaïko Langa Langa (Musikgruppe)"},"conceptName":"Zaïko Langa Langa (Musikgruppe)"}	029A	$B:	Zaïko Langa Langa		
300957971	http://d-nb.info/gnd/1022346229	Muana, Tshala	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022346229","_standard":"text":"Muana, Tshala"},"conceptName":"Muana, Tshala"}	028A	$B:	Muana, Tshala	1958-	
300959567	http://d-nb.info/gnd/1204382913	Buse, J. P.	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1204382913","_standard":"text":"Buse, J. P."},"conceptName":"Buse, J. P."}	028A	$4:cmp	Buse, J. P.		
300973926	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028E	$B:	Ley, Tabu	1940-2013	
300973926	http://d-nb.info/gnd/			028E/01	$B:	Tess, Faya		
300973926	http://d-nb.info/gnd/3028408-9	Afrisa International Orchestra	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3028408-9","_standard":"text":"Afrisa International Orchestra"},"conceptName":"Afrisa International Orchestra"}	029E	$B:	Afrisa International Orchestra		
301011915	http://d-nb.info/gnd/1127873180	Joly Baki Emen Mubiala	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1127873180","_standard":"text":"Joly Baki Emen Mubiala"},"conceptName":"Joly Baki Emen Mubiala"}	028C	$4:prf	Joly Baki Emen Mubiala	195X-	
301011915	http://d-nb.info/gnd/3041004-6	Viva la Musica	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3041004-6","_standard":"text":"Viva la Musica"},"conceptName":"Viva la Musica"}	029F	$4:ctb	Viva la Musica		
301094756	http://d-nb.info/gnd/134756150	Munan, Maika	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134756150","_standard":"text":"Munan, Maika"},"conceptName":"Munan, Maika"}	028A	$B:	Munan, Maika		
301094756	http://d-nb.info/gnd/13472769X	Betty, Myriam	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/13472769X","_standard":"text":"Betty, Myriam"},"conceptName":"Betty, Myriam"}	028C	$B:	Betty, Myriam		
301094756	http://d-nb.info/gnd/134756258	Papa Wemba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134756258","_standard":"text":"Papa Wemba"},"conceptName":"Papa Wemba"}	028C/01	$B:	Papa Wemba	1949-2016	
301094756	http://d-nb.info/gnd/1079822712	Rigo Star	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1079822712","_standard":"text":"Rigo Star"},"conceptName":"Rigo Star"}	028C/02	$B:	Rigo Star		
301652872	http://d-nb.info/gnd/1204382913	Buse, J. P.	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1204382913","_standard":"text":"Buse, J. P."},"conceptName":"Buse, J. P."}	028E	$B:voc	Buse, J. P.		
301652872	http://d-nb.info/gnd/1034406833	Yaya M'buta Mashakado	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034406833","_standard":"text":"Yaya M'buta Mashakado"},"conceptName":"Yaya M'buta Mashakado"}	028E/01	$B:voc	Yaya M'buta Mashakado	19XX-2011	
301652872	http://d-nb.info/gnd/			028E/02	$B:g	Popolipo, Zangilu		
30167258X	http://d-nb.info/gnd/3059219-7	Zaïko Langa Langa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059219-7","_standard":"text":"Zaïko Langa Langa (Musikgruppe)"},"conceptName":"Zaïko Langa Langa (Musikgruppe)"}	029A	$B:	Zaïko Langa Langa		
301681376	http://d-nb.info/gnd/			028C	$B:	Emoro		
301681376	http://d-nb.info/gnd/3029979-2	Empire Bakuba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3029979-2","_standard":"text":"Empire Bakuba"},"conceptName":"Empire Bakuba"}	029A	$B:	Empire Bakuba		
301766118	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028E	$B:	Ley, Tabu	1940-2013	
301766118	http://d-nb.info/gnd/1074023277	Tess, Faya	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1074023277","_standard":"text":"Tess, Faya"},"conceptName":"Tess, Faya"}	028E/01	$B:	Tess, Faya	1966-	
301766118	http://d-nb.info/gnd/			028E/02	$B:	Ciel, Beyou		
301767394	http://d-nb.info/gnd/1022953087	African All Stars	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022953087","_standard":"text":"African All Stars"},"conceptName":"African All Stars"}	029A	$B:	African All Stars		
302258841	http://d-nb.info/gnd/1023168456	Olomidé, Koffi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023168456","_standard":"text":"Olomidé, Koffi"},"conceptName":"Olomidé, Koffi"}	028A	$B:	Olomidé, Koffi	1956-	
302260250	http://d-nb.info/gnd/3059219-7	Zaïko Langa Langa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059219-7","_standard":"text":"Zaïko Langa Langa (Musikgruppe)"},"conceptName":"Zaïko Langa Langa (Musikgruppe)"}	029A	$B:	Zaïko Langa Langa		
302260668	http://d-nb.info/gnd/3059201-X	Bantous	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059201-X","_standard":"text":"Bantous"},"conceptName":"Bantous"}	029F	$4:prf	Bantous		
302264558	http://d-nb.info/gnd/1070828408	Mukangi, Déesse	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1070828408","_standard":"text":"Mukangi, Déesse"},"conceptName":"Mukangi, Déesse"}	028A	$B:	Mukangi, Déesse		
302884319	http://d-nb.info/gnd/134756258	Papa Wemba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134756258","_standard":"text":"Papa Wemba"},"conceptName":"Papa Wemba"}	028A	$B:	Papa Wemba	1949-2016	
303191457	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
303191457	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E	$B:	Tout-Puissant OK Jazz		
303192178	http://d-nb.info/gnd/1023474530	Ombale, Bimi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023474530","_standard":"text":"Ombale, Bimi"},"conceptName":"Ombale, Bimi"}	028A	$B:	Ombale, Bimi	1952-2011	
303382406	http://d-nb.info/gnd/134783700	Kanda Bongo Man	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134783700","_standard":"text":"Kanda Bongo Man"},"conceptName":"Kanda Bongo Man"}	028A	$B:	Kanda Bongo Man	1955-	
303382732	http://d-nb.info/gnd/138677433	Pépé Kallé	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/138677433","_standard":"text":"Pépé Kallé"},"conceptName":"Pépé Kallé"}	028E	$B:	Pépé Kallé	1951-1998	
303382732	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028E/01	$B:	Ley, Tabu	1940-2013	
303391006	http://d-nb.info/gnd/1053745885	Cacharel, Mav	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1053745885","_standard":"text":"Cacharel, Mav"},"conceptName":"Cacharel, Mav"}	028A	$B:	Cacharel, Mav	1957-	
303391006	http://d-nb.info/gnd/1023563878	Kebo	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023563878","_standard":"text":"Kebo"},"conceptName":"Kebo"}	029A	$B:	Kebo		
30339403X	http://d-nb.info/gnd/1127790277	Lokito, N'Gouma	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1127790277","_standard":"text":"Lokito, N'Gouma"},"conceptName":"Lokito, N'Gouma"}	028E	$B:	Lokito, N'Gouma		
320947238	http://d-nb.info/gnd/			028A	$B:	Ley, Mimi		
320947238	http://d-nb.info/gnd/1034058134	Afro-International	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034058134","_standard":"text":"Afro-International"},"conceptName":"Afro-International"}	029E	$B:	Afro-International		
320947750	http://d-nb.info/gnd/			028A	$B:	Ley, Mimi		
320947750	http://d-nb.info/gnd/1034058134	Afro-International	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034058134","_standard":"text":"Afro-International"},"conceptName":"Afro-International"}	029E	$B:	Afro-International		
320949028	http://d-nb.info/gnd/			028C	$B:Komp.	Ley, Mimi		
320949028	http://d-nb.info/gnd/1034058134	Afro-International	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034058134","_standard":"text":"Afro-International"},"conceptName":"Afro-International"}	029A	$B:	Afro-International		
320976726	http://d-nb.info/gnd/3059219-7	Zaïko Langa Langa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059219-7","_standard":"text":"Zaïko Langa Langa (Musikgruppe)"},"conceptName":"Zaïko Langa Langa (Musikgruppe)"}	029A	$B:	Zaïko Langa Langa		
321008405	http://d-nb.info/gnd/1034184989	Monza 1er	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034184989","_standard":"text":"Monza 1er"},"conceptName":"Monza 1er"}	028A	$B:	Monza 1er		
321008405	http://d-nb.info/gnd/1034115979	Stars Magnats	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034115979","_standard":"text":"Stars Magnats"},"conceptName":"Stars Magnats"}	029E	$B:	Stars Magnats		
321008839	http://d-nb.info/gnd/134756258	Papa Wemba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134756258","_standard":"text":"Papa Wemba"},"conceptName":"Papa Wemba"}	028A	$B:	Papa Wemba	1949-2016	
321008839	http://d-nb.info/gnd/3041004-6	Viva la Musica	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3041004-6","_standard":"text":"Viva la Musica"},"conceptName":"Viva la Musica"}	029E	$B:	Viva la Musica		
321009363	http://d-nb.info/gnd/1034185659	Evoloko Jocker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034185659","_standard":"text":"Evoloko Jocker"},"conceptName":"Evoloko Jocker"}	028A	$B:	Evoloko Jocker	1954-	
321009363	http://d-nb.info/gnd/10186292-1	Langa Langa Stars	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/10186292-1","_standard":"text":"Langa Langa Stars"},"conceptName":"Langa Langa Stars"}	029E	$B:	Langa Langa Stars		
321017420	http://d-nb.info/gnd/1063914272	Tiers Monde Coopération	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1063914272","_standard":"text":"Tiers Monde Coopération"},"conceptName":"Tiers Monde Coopération"}	029A	$B:	Tiers Monde Coopération		
321018087	http://d-nb.info/gnd/1023569302	Emeneya	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023569302","_standard":"text":"Emeneya"},"conceptName":"Emeneya"}	028C	$B:voc	Emeneya	1956-2014	
321018087	http://d-nb.info/gnd/1023568942	Victoria Eleison (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023568942","_standard":"text":"Victoria Eleison (Musikgruppe)"},"conceptName":"Victoria Eleison (Musikgruppe)"}	029A	$B:	Victoria Eleison		
32101877X	http://d-nb.info/gnd/10186292-1	Langa Langa Stars	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/10186292-1","_standard":"text":"Langa Langa Stars"},"conceptName":"Langa Langa Stars"}	029A	$B:	Langa Langa Stars		
321021150	http://d-nb.info/gnd/1034189506	Minzoto Wella-Wella (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034189506","_standard":"text":"Minzoto Wella-Wella (Musikgruppe)"},"conceptName":"Minzoto Wella-Wella (Musikgruppe)"}	029A	$B:	Minzoto Wella-Wella		
321108361	http://d-nb.info/gnd/1023569302	Emeneya	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023569302","_standard":"text":"Emeneya"},"conceptName":"Emeneya"}	028C	$B:	Emeneya	1956-2014	
321108361	http://d-nb.info/gnd/1023568942	Victoria Eleison (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023568942","_standard":"text":"Victoria Eleison (Musikgruppe)"},"conceptName":"Victoria Eleison (Musikgruppe)"}	029A	$B:	Victoria Eleison		
32110949X	http://d-nb.info/gnd/1034115510	Waku, Manuaku	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034115510","_standard":"text":"Waku, Manuaku"},"conceptName":"Waku, Manuaku"}	028A	$B:	Waku, Manuaku		
32110949X	http://d-nb.info/gnd/1034115146	Grand Zaiko Wawa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034115146","_standard":"text":"Grand Zaiko Wawa (Musikgruppe)"},"conceptName":"Grand Zaiko Wawa (Musikgruppe)"}	029E	$B:	Grand Zaiko Wawa		
321111397	http://d-nb.info/gnd/1034115146	Grand Zaiko Wawa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034115146","_standard":"text":"Grand Zaiko Wawa (Musikgruppe)"},"conceptName":"Grand Zaiko Wawa (Musikgruppe)"}	029A	$B:	Grand Zaiko Wawa		
321113829	http://d-nb.info/gnd/1034115146	Grand Zaiko Wawa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034115146","_standard":"text":"Grand Zaiko Wawa (Musikgruppe)"},"conceptName":"Grand Zaiko Wawa (Musikgruppe)"}	029A	$B:	Grand Zaiko Wawa		
32111521X	http://d-nb.info/gnd/1034115146	Grand Zaiko Wawa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034115146","_standard":"text":"Grand Zaiko Wawa (Musikgruppe)"},"conceptName":"Grand Zaiko Wawa (Musikgruppe)"}	029A	$B:	Grand Zaiko Wawa		
321115899	http://d-nb.info/gnd/1034115146	Grand Zaiko Wawa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034115146","_standard":"text":"Grand Zaiko Wawa (Musikgruppe)"},"conceptName":"Grand Zaiko Wawa (Musikgruppe)"}	029F	$4:prf	Grand Zaiko Wawa		
321120701	http://d-nb.info/gnd/1034115146	Grand Zaiko Wawa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034115146","_standard":"text":"Grand Zaiko Wawa (Musikgruppe)"},"conceptName":"Grand Zaiko Wawa (Musikgruppe)"}	029A	$B:	Grand Zaiko Wawa		
321180976	http://d-nb.info/gnd/1034343947	Boziana, Bozi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034343947","_standard":"text":"Boziana, Bozi"},"conceptName":"Boziana, Bozi"}	028A	$B:	Boziana, Bozi	1952-	
321180976	http://d-nb.info/gnd/102221957X	Anti Choc (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/102221957X","_standard":"text":"Anti Choc (Musikgruppe)"},"conceptName":"Anti Choc (Musikgruppe)"}	029E	$B:	Anti Choc		
321181921	http://d-nb.info/gnd/1012128296	Abeti	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1012128296","_standard":"text":"Abeti"},"conceptName":"Abeti"}	028A	$B:	Abeti	1951-1994	
321183304	http://d-nb.info/gnd/1034347039	Gypson, Jeanpy Wable	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034347039","_standard":"text":"Gypson, Jeanpy Wable"},"conceptName":"Gypson, Jeanpy Wable"}	028C	$B:Komp.	Gypson, Jeanpy Wable		
321183304	http://d-nb.info/gnd/103434658X	Orchestre Shakara Gagna-Gagna (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/103434658X","_standard":"text":"Orchestre Shakara Gagna-Gagna (Musikgruppe)"},"conceptName":"Orchestre Shakara Gagna-Gagna (Musikgruppe)"}	029A	$B:	Orchestre Shakara Gagna-Gagna		
321184149	http://d-nb.info/gnd/103434675X	Defao	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/103434675X","_standard":"text":"Defao"},"conceptName":"Defao"}	028E	$B:	Defao	1958-	
321184149	http://d-nb.info/gnd/1023168456	Olomidé, Koffi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1023168456","_standard":"text":"Olomidé, Koffi"},"conceptName":"Olomidé, Koffi"}	028E/01	$B:	Olomidé, Koffi	1956-	
321184149	http://d-nb.info/gnd/3017839-3	Choc Stars (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3017839-3","_standard":"text":"Choc Stars (Musikgruppe)"},"conceptName":"Choc Stars (Musikgruppe)"}	029A	$B:	Choc Stars		
321213629	http://d-nb.info/gnd/1034403923	Salomon, Chlozel	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034403923","_standard":"text":"Salomon, Chlozel"},"conceptName":"Salomon, Chlozel"}	028A	$B:	Salomon, Chlozel		
321214609	http://d-nb.info/gnd/134756258	Papa Wemba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134756258","_standard":"text":"Papa Wemba"},"conceptName":"Papa Wemba"}	028A	$B:	Papa Wemba	1949-2016	
321214609	http://d-nb.info/gnd/1034404075	Mavuela	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034404075","_standard":"text":"Mavuela"},"conceptName":"Mavuela"}	028B/01	$B:	Mavuela		
321299728	http://d-nb.info/gnd/134756258	Papa Wemba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134756258","_standard":"text":"Papa Wemba"},"conceptName":"Papa Wemba"}	028C	$B:	Papa Wemba	1949-2016	
321299728	http://d-nb.info/gnd/1033774871	Bembo, Lita	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1033774871","_standard":"text":"Bembo, Lita"},"conceptName":"Bembo, Lita"}	028C/01	$B:	Bembo, Lita	1949-	
321299728	http://d-nb.info/gnd/1034343947	Boziana, Bozi	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034343947","_standard":"text":"Boziana, Bozi"},"conceptName":"Boziana, Bozi"}	028C/02	$B:	Boziana, Bozi	1952-	
321299728	http://d-nb.info/gnd/1034496190	Kisangani, Ndjeinga Espérant	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034496190","_standard":"text":"Kisangani, Ndjeinga Espérant"},"conceptName":"Kisangani, Ndjeinga Espérant"}	028C/03	$B:	Kisangani, Ndjeinga Espérant		
